
episode: 465/600, returns: 185.53672940682236, epsilon: 0.068
episode: 466/600, returns: 116.81895994377882, epsilon: 0.068
episode: 467/600, returns: 195.1162240660437, epsilon: 0.068
episode: 468/600, returns: 218.1058058498332, epsilon: 0.067
episode: 469/600, returns: 202.38576409251937, epsilon: 0.067
episode: 470/600, returns: 204.76988951880563, epsilon: 0.067
episode: 471/600, returns: 206.1253701735118, epsilon: 0.066
episode: 472/600, returns: 206.17338355493686, epsilon: 0.066
episode: 473/600, returns: 129.2519239079208, epsilon: 0.066
episode: 474/600, returns: 159.25831532074972, epsilon: 0.065
episode: 475/600, returns: 201.7215992943301, epsilon: 0.065
episode: 476/600, returns: 218.66418063225234, epsilon: 0.065
episode: 477/600, returns: 200.89326124151484, epsilon: 0.064
episode: 478/600, returns: 203.3632059200591, epsilon: 0.064
episode: 479/600, returns: 213.06241829552965, epsilon: 0.064
episode: 480/600, returns: 195.9939167181718, epsilon: 0.063
episode: 481/600, returns: 189.37623559454144, epsilon: 0.063
episode: 482/600, returns: 195.9926072853648, epsilon: 0.063
episode: 483/600, returns: 189.60769833631633, epsilon: 0.062
episode: 484/600, returns: 178.61066719466268, epsilon: 0.062
episode: 485/600, returns: 188.86863083692552, epsilon: 0.062
episode: 486/600, returns: 234.630604260907, epsilon: 0.062
episode: 487/600, returns: 143.0637726148635, epsilon: 0.061
episode: 488/600, returns: 205.43819501330535, epsilon: 0.061
episode: 489/600, returns: 188.93066402789023, epsilon: 0.061
episode: 490/600, returns: 239.38311339791295, epsilon: 0.06
episode: 491/600, returns: 219.27398575993146, epsilon: 0.06
episode: 492/600, returns: 213.96182450202258, epsilon: 0.06
episode: 493/600, returns: 212.78780590372486, epsilon: 0.059
episode: 494/600, returns: 168.52690693659275, epsilon: 0.059
episode: 495/600, returns: 247.26304034869383, epsilon: 0.059
episode: 496/600, returns: 224.85265859722003, epsilon: 0.059
episode: 497/600, returns: 211.45745968650874, epsilon: 0.058
episode: 498/600, returns: 254.77125831642246, epsilon: 0.058
episode: 499/600, returns: 185.563122853618, epsilon: 0.058
episode: 500/600, returns: 233.53632534030157, epsilon: 0.057
episode: 501/600, returns: 263.0852525434886, epsilon: 0.057
episode: 502/600, returns: 228.3245491804434, epsilon: 0.057
episode: 503/600, returns: 247.84818268907813, epsilon: 0.057
episode: 504/600, returns: 216.8141920651294, epsilon: 0.056
episode: 505/600, returns: 227.68387052702883, epsilon: 0.056
episode: 506/600, returns: 229.17698114208906, epsilon: 0.056
episode: 507/600, returns: 235.27415853503632, epsilon: 0.055
episode: 508/600, returns: 219.1441001434379, epsilon: 0.055
episode: 509/600, returns: 236.80010736079944, epsilon: 0.055
episode: 510/600, returns: 220.84739193221918, epsilon: 0.055
episode: 511/600, returns: 219.7236061397096, epsilon: 0.054
episode: 512/600, returns: 246.14603981844186, epsilon: 0.054
episode: 513/600, returns: 250.93879528627247, epsilon: 0.054
episode: 514/600, returns: 196.51477425021002, epsilon: 0.053
episode: 515/600, returns: 252.37416889092978, epsilon: 0.053
episode: 516/600, returns: 233.891258202718, epsilon: 0.053
episode: 517/600, returns: 281.15373397449264, epsilon: 0.053
episode: 518/600, returns: 265.89028727861074, epsilon: 0.052
episode: 519/600, returns: 247.32143166768788, epsilon: 0.052
episode: 520/600, returns: 264.6754923768376, epsilon: 0.052
episode: 521/600, returns: 265.1760795920683, epsilon: 0.052
episode: 522/600, returns: 231.97886667505628, epsilon: 0.051
episode: 523/600, returns: 262.4893319500521, epsilon: 0.051
episode: 524/600, returns: 258.09508362050724, epsilon: 0.051
episode: 525/600, returns: 255.48061465536807, epsilon: 0.051
episode: 526/600, returns: 264.09908176487346, epsilon: 0.05
episode: 527/600, returns: 238.3091540167502, epsilon: 0.05
episode: 528/600, returns: 244.4097800040903, epsilon: 0.05
episode: 529/600, returns: 207.66925152325226, epsilon: 0.05
episode: 530/600, returns: 145.816791347351, epsilon: 0.049
episode: 531/600, returns: 236.1180330115737, epsilon: 0.049
episode: 532/600, returns: 215.1900113218561, epsilon: 0.049
episode: 533/600, returns: 240.228300645767, epsilon: 0.049
episode: 534/600, returns: 227.09608449345856, epsilon: 0.048
episode: 535/600, returns: 265.7588528075345, epsilon: 0.048
episode: 536/600, returns: 205.33565743919957, epsilon: 0.048
episode: 537/600, returns: 236.1421421507403, epsilon: 0.048
episode: 538/600, returns: 303.1365851808973, epsilon: 0.047
episode: 539/600, returns: 216.88076694560678, epsilon: 0.047
episode: 540/600, returns: 257.6754618933298, epsilon: 0.047
episode: 541/600, returns: 222.73437196380405, epsilon: 0.047
episode: 542/600, returns: 231.71866362680854, epsilon: 0.046
episode: 543/600, returns: 154.2226141794878, epsilon: 0.046
episode: 544/600, returns: 322.7342754838202, epsilon: 0.046
episode: 545/600, returns: 249.2017109207186, epsilon: 0.046
episode: 546/600, returns: 271.37130398531764, epsilon: 0.046
episode: 547/600, returns: 296.04117783732636, epsilon: 0.045
episode: 548/600, returns: 207.82189583280254, epsilon: 0.045
episode: 549/600, returns: 322.3988719928449, epsilon: 0.045
episode: 550/600, returns: 278.9978120182175, epsilon: 0.045
episode: 551/600, returns: 325.01931887520595, epsilon: 0.044
episode: 552/600, returns: 252.07723398575675, epsilon: 0.044
episode: 553/600, returns: 302.20245202800305, epsilon: 0.044
episode: 554/600, returns: 216.80605413415606, epsilon: 0.044
episode: 555/600, returns: 268.3691618420558, epsilon: 0.044
episode: 556/600, returns: 317.1706693804589, epsilon: 0.043
episode: 557/600, returns: 313.40279053717825, epsilon: 0.043
episode: 558/600, returns: 202.51439275205766, epsilon: 0.043
episode: 559/600, returns: 285.9316649803383, epsilon: 0.043
episode: 560/600, returns: 253.0566094597526, epsilon: 0.042
episode: 561/600, returns: 282.86885994158655, epsilon: 0.042
episode: 562/600, returns: 272.94427457520385, epsilon: 0.042
episode: 563/600, returns: 270.35340932978824, epsilon: 0.042
episode: 564/600, returns: 228.85390331980457, epsilon: 0.042
episode: 565/600, returns: 266.05656623278804, epsilon: 0.041
episode: 566/600, returns: 207.1045180429886, epsilon: 0.041
episode: 567/600, returns: 201.0873387826698, epsilon: 0.041
episode: 568/600, returns: 315.4364265603723, epsilon: 0.041
episode: 569/600, returns: 265.93083757565154, epsilon: 0.041
episode: 570/600, returns: 264.70732591956494, epsilon: 0.04
episode: 571/600, returns: 235.89021163141985, epsilon: 0.04
episode: 572/600, returns: 269.0410114824574, epsilon: 0.04
episode: 573/600, returns: 286.00341489838274, epsilon: 0.04
episode: 574/600, returns: 305.9579258509158, epsilon: 0.04
episode: 575/600, returns: 266.25948984037535, epsilon: 0.039
episode: 576/600, returns: 321.98806612713844, epsilon: 0.039
episode: 577/600, returns: 249.94464998541557, epsilon: 0.039
episode: 578/600, returns: 282.98835616673983, epsilon: 0.039
episode: 579/600, returns: 255.3697967162228, epsilon: 0.039
episode: 580/600, returns: 310.4046467808373, epsilon: 0.038
episode: 581/600, returns: 334.92960080469715, epsilon: 0.038
episode: 582/600, returns: 248.89670087757008, epsilon: 0.038
episode: 583/600, returns: 354.4277443086656, epsilon: 0.038
episode: 584/600, returns: 348.97117483170035, epsilon: 0.038
episode: 585/600, returns: 285.614860176134, epsilon: 0.037
episode: 586/600, returns: 349.9550915661425, epsilon: 0.037
episode: 587/600, returns: 275.766663686334, epsilon: 0.037
episode: 588/600, returns: 384.05585119328657, epsilon: 0.037
episode: 589/600, returns: 294.7388315983914, epsilon: 0.037
episode: 590/600, returns: 257.48718958247355, epsilon: 0.037
episode: 591/600, returns: 338.6053221567862, epsilon: 0.036
episode: 592/600, returns: 329.0373644885895, epsilon: 0.036
episode: 593/600, returns: 313.874130319363, epsilon: 0.036
episode: 594/600, returns: 368.92032863319105, epsilon: 0.036
episode: 595/600, returns: 307.52224690155566, epsilon: 0.036
episode: 596/600, returns: 194.71168925659927, epsilon: 0.035
episode: 597/600, returns: 233.6232536099725, epsilon: 0.035
episode: 598/600, returns: 263.4490684880131, epsilon: 0.035
episode: 599/600, returns: 333.51215194094493, epsilon: 0.035
episode: 600/600, returns: 358.2818586444126, epsilon: 0.035
